"","num.par_cz","char.par_czname","char.par_stateabbrv","num.par_stateabbrv","char.pop2000","num.pop2000","num.intersects_msa","num.cs_race_black","num.cs_race_theil_2000","num.cs00_seg_inc","num.cs00_seg_inc_pov25","num.cs00_seg_inc_aff75","num.frac_traveltime","num.hhinc00","num.hhinc002","num.gini","num.inc_share_1perc","num.gini99","num.frac_middleclass","num.inc_shar_1perc2","num.taxrate","num.subcty_total_exp","num.tax_st_diff_top20","num.eitc_exposure","num.ccd_exp_total","num.ccd_pup","num.score_r","num.dropout_r","num.num_inst_pc","num.tuition","num.gradrate_r","num.cs_labforce","num.cs_elf_ind_man","num.tradeusch","num.frac_worked","num.mig_inflow","num.mig_outflow","num.cs_born_foreign","num.scap","num.reltotal","num.crime","num.cs_family","num.cs_divorced","num.cs_married","num.inc_growth"
"29",2000,"Virginia Beach","VA",46,"1,119,468",NA,1,0.308200865983963,0.189290538430214,0.110849536955357,0.111149124801159,0.108749754726887,0.253498882055283,34928.8046875,34928.8046875,0.451119989156723,10.7849998474121,0.343270003795624,0.522750020027161,116.316221708679,0.0244388096034527,2365.74438476562,0,0,5.89745045100325,15.3089977019622,5.39018869400024,NA,0.0116126593202353,3090.38134765625,-0.0336435735225677,0.682695209980011,0.0908885896205902,0.406064074903051,0.00427060015499592,0.0284536940761147,0.0292942719220201,0.0447346419095993,-0.949671395785815,0.345732092857361,0.00127649924252182,0.260893255472183,0.0942795723676682,0.526869356632233,0.00575101608410478
"30",2100,"Washington","NC",28,"124,216",NA,0,0.287636041641235,0.158418163657188,0.0371428728103638,0.0421474911272526,0.0290613193064928,0.386753171682358,32919.359375,32919.359375,0.475380003452301,11.0650005340576,0.364730000495911,0.46068000793457,122.434236818695,0.0213062316179276,2822.52954101562,1,0,5.72280832788722,14.2246102137989,-0.0670231804251671,0.0256420690566301,0.0161009859293699,880,-0.0836598351597786,0.594302475452423,0.161507189273834,1.9298402330599,0.00432719988748431,0.0133638178656534,0.0163344496683197,0.0223797746002674,-1.06562219174527,0.466220140457153,0.00225413800217211,0.261875927448273,0.0847196578979492,0.57041871547699,0.0025609671138227
"31",2200,"South Boston","VA",46,"158,234",NA,0,0.398264586925507,0.0266242101788521,0.00795894209295511,0.00720858108252287,0.00666094478219748,0.318219721317291,28197.58984375,28197.58984375,0.408419996500015,8.04800033569336,0.327939987182617,0.507239997386932,64.7703094033204,0.0128394281491637,1348.77478027344,0,0,5.38944946722635,NA,4.09163904190063,-0.00338932452723384,0.0252790171653032,5394.80419921875,0.151670634746552,0.536255538463593,0.207634404301643,2.78590991237252,0.00348720024339855,0.00908148691178887,0.00833575590581038,0.0122535256668925,-0.650223049811802,0.406505554914474,0.00138402613811195,0.265958070755005,0.0858311802148819,0.534416615962982,-0.0112496130168438
"32",2300,"Lynchburg","VA",46,"228,616",NA,1,0.180700391530991,0.132196247577667,0.049741055816412,0.0476343557238579,0.0558960363268852,0.308806359767914,34416.5703125,34416.5703125,0.419090002775192,9.82699966430664,0.32082000374794,0.54407000541687,96.5699224022828,0.0156416445970535,1481.38452148438,0,0,5.26250925029885,NA,3.33298015594482,NA,0.0262448824942112,12558.86328125,0.0565988384187222,0.625642716884613,0.221400886774063,1.30912336087453,0.00410780031234026,0.00947440249151416,0.00891888581726563,0.019667599350214,-0.184541263198915,0.57450920343399,0.000949189881794155,0.230081796646118,0.0889918357133865,0.571073293685913,-0.00686319405212998
"33",2400,"Richmond","VA",46,"1,040,192",NA,1,0.302539348602295,0.256732672452927,0.119406990706921,0.113651938736439,0.124562367796898,0.238006874918938,41886.0390625,41886.0390625,0.460669994354248,11.5429992675781,0.345239996910095,0.463050007820129,133.240832091309,0.0216822791844606,2427.82885742188,0,0,5.91922790503708,NA,4.64916849136353,NA,0.0134590538218617,5093.1005859375,-0.0178463719785213,0.67070734500885,0.117103427648544,0.569902719164153,0.00470429984852672,0.0189647680428229,0.013151418199717,0.0432749092578888,0.24893187355374,0.43282875418663,0.00173717923462391,0.259390890598297,0.097635805606842,0.532654762268066,-0.00528192613273859
"34",2500,"Newport News","VA",46,"570,854",NA,1,0.315797030925751,0.180605933070183,0.0867616832256317,0.0816164165735245,0.094944529235363,0.289652407169342,36027.3671875,36027.3671875,0.421739995479584,9.19200038909912,0.329819977283478,0.520659983158112,84.4928711531984,0.0215780846774578,1807.482421875,0,0,5.96557724392766,NA,3.34845900535583,NA,0.0105105685070157,3699.25146484375,0.131363734602928,0.648385405540466,0.147009655833244,0.321489719766754,0.0043779001571238,0.0252989380822417,0.026455100603657,0.0384159982204437,-0.630331958857762,0.366775035858154,0.0016729321796447,0.266162067651749,0.0910099893808365,0.552839875221252,0.00804238114506006
"35",2600,"Roanoke Rapids","NC",28,"139,055",NA,0,0.566833257675171,0.104374267160892,0.0111187929287553,0.0105400271713734,0.0107992179691792,0.357374906539917,27335.056640625,27335.056640625,0.441509991884232,8.82699966430664,0.353239983320236,0.409159988164902,77.9159230736695,0.0156750064343214,2041.27197265625,1,0,5.35618645693459,16.4934762149213,-11.5772924423218,0.0121426908299327,0.0215741973370314,6297.90478515625,-0.127680271863937,0.513392508029938,0.232473462820053,0.561655609624676,0.00283159990794957,0.0071122936967387,0.0115493869332279,0.0102341137826443,-0.595631051451207,0.363841652870178,0.00490453420206904,0.349798560142517,0.0843222588300705,0.49424409866333,-0.017761867493391
"36",2700,"Gulfport","MS",26,"458,674",NA,1,0.182164236903191,0.181144937872887,0.0355859249830246,0.0369715616106987,0.034055020660162,0.297655284404755,31028.0546875,31028.0546875,0.464689999818802,12.0530004501343,0.344159990549088,0.517979979515076,145.274819850937,0.0176905952394009,2072.12036132812,0,0,4.62698057361885,18.4438874502377,-3.59171533584595,0.0022829226218164,0.00436039548367262,955.591247558594,-0.0326173715293407,0.619320034980774,0.132742300629616,0.401336418786838,0.00347110000438988,0.0204437138359706,0.0185534824297867,0.0258580092340708,-1.63000020344952,0.535417318344116,0.00173543731216341,0.243681579828262,0.120636597275734,0.54925000667572,-0.00421374617144465
"37",2800,"Laurel","MS",26,"120,505",NA,0,0.318144470453262,0.137933880090714,0.0154956569895148,0.0158184245228767,0.0134348683059216,0.31957796216011,26973.96875,26973.96875,0.511139988899231,13.5270004272461,0.375869989395142,0.45074000954628,182.979740558716,0.0106732090935111,1817.33654785156,0,0,4.42880431711122,17.8501286739808,-9.18635559082031,0.00117100938223302,0.0165968220680952,871.718078613281,-0.0877639278769493,0.556833744049072,0.248166918754578,2.1989096058787,0.00252830004319549,0.0119248163976598,0.0131612796149537,0.0130488509312272,-0.56001583903436,0.620057284832001,0.00192523130681366,0.258055776357651,0.0984316989779472,0.547110021114349,0.00133579806424677
"38",2900,"Hattiesburg","MS",26,"157,181",NA,1,0.297656834125519,0.2198236733675,0.0618230924010277,0.0490795634686947,0.0724237486720085,0.358218461275101,28079.07421875,28079.07421875,0.509360015392303,11.3489999771118,0.3958700299263,0.441359996795654,128.799800480484,0.0121926162391901,2011.34973144531,0,0,4.2610384130487,16.788643900374,-7.94058656692505,-0.00541478767991066,0.0190862771123648,3586.31127929688,0.108891949057579,0.605078995227814,0.132372513413429,1.09405742675951,0.00297840009443462,0.020606816345487,0.0192326044496472,0.0133232800289989,-0.706870080455738,0.610029220581055,0.00159052305389196,0.268765598535538,0.0985023155808449,0.512475371360779,0.00215616379864514
"39",3001,"Kosciusko","MS",26,"41,270",NA,0,0.597916185855865,0.135331019759178,0.0273335203528404,0.0344136282801628,0.0212864801287651,0.364520043134689,24121.310546875,24121.310546875,0.539170026779175,18.3730010986328,0.355440020561218,0.325439989566803,337.567169370363,0.0128689259290695,1747.68615722656,0,0,4.33646726994947,19.8028322952168,-13.4922342300415,-0.0251000039279461,0.0484613515436649,1219.97338867188,-0.0224092211574316,0.506851434707642,0.230664312839508,5.35275818717327,0.00228370004333556,0.0127453355948631,0.0174460867458202,0.00485798856243491,-0.856152399644399,0.423431068658829,0.00176883931271732,0.394264578819275,0.0827307105064392,0.461030274629593,-0.0146896215155721
"40",3002,"Yazoo City","MS",26,"39,355",NA,1,0.585160732269287,0.138249889016151,0.0253651533275843,0.0210177712142467,0.0378379635512829,0.417439252138138,22600.173828125,22600.173828125,0.604730010032654,17.4700012207031,0.430029988288879,0.296389997005463,305.200942651369,0.0149799473583698,1808.87353515625,0,0,4.66423551253149,20.139729478849,-23.0492973327637,0.0411214232444763,NA,NA,NA,0.503023624420166,0.198659166693687,0.407043889891526,0.00250789988785982,0.0110786431203151,0.0169991106593825,0.0308076813817024,-0.350763344880058,0.446474403142929,0.00177868118043989,0.401298701763153,0.0789260938763618,0.404298335313797,-0.0221822764724493
"41",3003,"Jackson","MS",26,"546,560",NA,1,0.444533079862595,0.288470387458801,0.100112088024616,0.0920457169413567,0.110483072698116,0.26701232790947,33322.40234375,33322.40234375,0.60495001077652,17.9810009002686,0.425140023231506,0.42467001080513,323.316393375459,0.0138292061164975,1604.1337890625,0,0,4.61830535571543,19.1867378407898,-15.2565889358521,0.00497531844303012,0.0164666268974543,2959.44165039062,-0.0196013767272234,0.629285752773285,0.112303167581558,0.643649637023248,0.00355200003832579,0.0145363729508197,0.0134459162763466,0.0140787679702044,-0.538258935864438,0.530565738677979,0.00165032199583948,0.302972435951233,0.103663921356201,0.494628369808197,-0.00473485747352242
"42",3101,"McComb","MS",26,"103,602",NA,0,0.443070590496063,0.0830178782343864,0.0128820240497589,0.00957074761390686,0.0120459571480751,0.341347485780716,25123.337890625,25123.337890625,0.504570007324219,11.8660001754761,0.385910004377365,0.385589987039566,140.801960164398,0.0104642882943153,1568.72839355469,0,0,4.39758778951863,17.7670556552962,-16.0414371490479,0.0105935661122203,0.00965232308954,970,-0.0613137446343899,0.523724317550659,0.183985963463783,0.758193403823347,0.00219750008545816,0.0122391459624332,0.0113511322175248,0.00666901702061296,-0.623742898319945,0.601281821727753,0.00173741823527962,0.308214366436005,0.0944204926490784,0.51474928855896,-0.00201525166630745
"43",3102,"Brookhaven","MS",26,"46,424",NA,0,0.302429765462875,0.0979418754577637,0.0144856860861182,0.0175644308328629,0.00840162299573421,0.32050096988678,27070.59765625,27070.59765625,0.56852000951767,21.2510013580322,0.356010019779205,0.463010013103485,451.605058719088,0.0152296368032694,1806.20556640625,0,0,4.337985223408,18.2656854696845,-8.08828735351562,0.0163601972162724,NA,NA,NA,0.551588237285614,0.142928928136826,0.60320210253286,0.00225870008580387,0.0157461657763226,0.0157030846114079,0.00598501553758979,-0.017319921513062,0.718830764293671,0.00114165083505213,0.240410059690475,0.0880604907870293,0.570272624492645,0.0122397048398852
"44",3201,"Jena","LA",19,"25,202",NA,0,0.185461476445198,0.144666716456413,0.00721980165690184,0.00646986346691847,0.00799352116882801,0.369044870138168,24857.20703125,24857.20703125,0.389479994773865,5.90299987792969,0.330449998378754,0.502939999103546,34.8454075588379,0.0142309982329607,2133.65966796875,4,0,4.50826711689545,16.4469474497682,1.44722425937653,0.0139300357550383,NA,NA,NA,0.495231926441193,0.081907220184803,0.617634324311875,0.00257010012865067,0.0108324736132053,0.0146813744940878,0.00460128672420979,0.244264040383922,0.698396980762482,0.00563447363674641,0.190897598862648,0.0795753374695778,0.599737048149109,0.00629193987697363
"45",3202,"Natchez","MS",26,"69,653",NA,0,0.463569402694702,0.193622723221779,0.0395192503929138,0.0441472008824348,0.0300728287547827,0.417614579200745,27487.763671875,27487.763671875,0.553569972515106,12.5080003738403,0.428489983081818,0.395399987697601,156.45007335199,0.0116103338077664,1536.29431152344,0,0,4.64498456871789,18.5693176683235,-19.3322982788086,0.0122126387432218,0.0287137664854527,954.798217773438,0.260872334241867,0.51908540725708,0.110905438661575,0.437547346053222,0.0021959999576211,0.00727893988772917,0.0109686589235209,0.0118933189660311,-0.372553819674595,0.529869496822357,0.0035748640075326,0.350057661533356,0.106282152235508,0.487599790096283,-0.0134221594780684
"46",3203,"Vicksburg","MS",26,"84,943",NA,0,0.563495516777039,0.238622575998306,0.0654824078083038,0.065350204706192,0.0715034455060959,0.378890484571457,27080.138671875,27080.138671875,0.546769976615906,13.2430000305176,0.414339959621429,0.391279995441437,175.377049808289,0.0158905684947968,1873.77746582031,0,0,4.49163569683982,18.3265475695887,-18.2802791595459,0.0301355887204409,0.0235452000051737,2402.12182617188,0.0372235290706158,0.566345393657684,0.148585870862007,2.19401928400751,0.00295769982039928,0.0078523244999588,0.0126555454834418,0.00899362191557884,-0.662366590779732,0.459637641906738,0.00389673071913421,0.371150583028793,0.0906464233994484,0.45676177740097,-0.00293849478475749
