"","char.par_stateabbrv","num.par_cz","char.par_czname","char.par_state","num.par_state","num.kid_count","num.kid_count_g_m","num.kid_count_g_f","num.inventor","log.num.inventor.na","num.inventor_cat_1","num.inventor_cat_2","num.inventor_cat_3","num.inventor_cat_4","num.inventor_cat_5","num.inventor_cat_6","num.inventor_g_m","log.num.inventor.g.m.na","num.inventor_cat_1_g_m","num.inventor_cat_2_g_m","num.inventor_cat_3_g_m","num.inventor_cat_4_g_m","num.inventor_cat_5_g_m","num.inventor_cat_6_g_m","num.inventor_cat_7_g_m","num.inventor_g_f","log.num.inventor.g.f.na","num.inventor_cat_1_g_f","num.inventor_cat_2_g_f","num.inventor_cat_3_g_f","num.inventor_cat_4_g_f","num.inventor_cat_5_g_f","num.inventor_cat_6_g_f","num.inventor_cat_7_g_f","num.par_stateabbrv","char.pop2000","num.pop2000","num.intersects_msa","num.cs_race_black","num.cs_race_theil_2000","num.cs00_seg_inc","num.cs00_seg_inc_pov25","num.cs00_seg_inc_aff75","num.frac_traveltime","num.hhinc00","num.hhinc002","num.gini","num.inc_share_1perc","num.gini99","num.frac_middleclass","num.inc_shar_1perc2","num.taxrate","num.subcty_total_exp","num.tax_st_diff_top20","num.eitc_exposure","num.ccd_exp_total","num.ccd_pup","num.score_r","num.dropout_r","num.num_inst_pc","num.tuition","num.gradrate_r","num.cs_labforce","num.cs_elf_ind_man","num.tradeusch","num.frac_worked","num.mig_inflow","num.mig_outflow","num.cs_born_foreign","num.scap","num.reltotal","num.crime","num.cs_family","num.cs_divorced","num.cs_married","num.inc_growth"
"143","IN",14500,"Lafayette","Indiana",15,20475,10544,9931,0.0028816,-5.84940958354258,9.77e-05,0.0006838,0.0009768,0.0003907,0.0002442,0.000293,0.004742,-5.35129629133892,0.0001897,0.0012329,0.0015175,0.0007587,0.0003794,0.0004742,0.0001897,0.0009063,-7.00614018090354,0,0.0001007,0.0004028,0,0.0001007,0.0001007,0.0002014,16,"347,966",NA,1,0.0364460907876492,0.209189772605896,0.0721744000911713,0.0767290741205215,0.0657365024089813,0.42942014336586,32344.94140625,32344.94140625,0.349449992179871,8.58300018310547,0.263619989156723,0.58568000793457,73.6678921431885,0.0177161451429129,1719.24499511719,0,0,6.30031082527819,18.1256685285876,0.0945918560028076,0.020706195384264,0.0114953760057688,3657.07861328125,0.161335945129395,0.643730998039246,0.235922917723656,1.11485804973407,0.00524749979376793,0.0152687331520896,0.0172804239494663,0.0481670014560223,0.434982704025708,0.392817109823227,0.00115509738679975,0.191157698631287,0.096654012799263,0.546916961669922,-0.0105302333831787
"144","IN",14600,"Bloomington","Indiana",15,15066,7703,7363,0.0022567,-6.09385170978641,6.64e-05,0.0003982,0.0006637,0.0003982,0.0002655,0.0003319,0.0041542,-5.48363540832227,0.0001298,0.0007789,0.0012982,0.0007789,0.0005193,0.0005193,0.0001298,0.0002716,-8.21118016227973,0,0,0,0,0,0.0001358,0.0001358,16,"280,923",NA,1,0.0144986351951957,0.10529837012291,0.0632553249597549,0.069736048579216,0.0575536340475082,0.396731168031693,30524.537109375,30524.537109375,0.393869996070862,10.9990005493164,0.283879995346069,0.574329972267151,120.978013083863,0.01543247140944,1619.91430664062,0,0,6.00960411105845,18.9392795669419,1.81437277793884,NA,0.00711938878521323,3893.13525390625,0.263891309499741,0.634190797805786,0.180809527635574,4.99367028309122,0.00477829994633794,0.0154063569020693,0.0168124361479836,0.0285560172051191,0.0428776329733876,0.402224093675613,0.000914841424673796,0.180321678519249,0.102035172283649,0.523458480834961,-0.0102228354662657
"145","IN",14700,"Evansville","Indiana",15,25024,12551,12473,0.0033967,-5.68495090692108,0.0001998,0.0007593,0.0003597,0.0004795,0.0004795,0.0008792,0.0053382,-5.2328667614855,0.000239,0.0012748,0.000478,0.0008764,0.0008764,0.0011951,0.0003984,0.0014431,-6.54096170152224,0.0001603,0.0002405,0.0002405,8.02e-05,8.02e-05,0.0005612,8.02e-05,16,"388,604",NA,1,0.0408462099730968,0.210112228989601,0.0698303580284119,0.0614449642598629,0.078147180378437,0.366257309913635,36908.453125,36908.453125,0.401580005884171,13.8809995651245,0.262769997119904,0.574050009250641,192.682148926987,0.0186403412371874,2022.28955078125,0,0,6.53513189525245,18.0815077205468,0.956998467445374,0.0136531302705407,0.0180131960660219,6157.44775390625,-0.0386225916445255,0.667225301265717,0.224749341607094,1.33731886873748,0.00542439986020327,0.00689390742246606,0.00712035902872847,0.0132099986076355,1.29011600889727,0.508973121643066,0.00277107115834951,0.188106253743172,0.110156841576099,0.585306167602539,-0.00500901229679585
"146","IN",14900,"Gary","Indiana",15,45245,22789,22454,0.0019008,-6.26548042879595,0.0001768,0.000442,0.0003094,0.0001547,0.0002873,0.0003315,0.0030278,-5.7999189957865,0.0001755,0.0007899,0.0003949,0.0002633,0.0005266,0.0005266,0.000351,0.0007571,-7.18601521285501,0.0001781,8.91e-05,0.0002227,4.45e-05,4.45e-05,0.0001336,4.45e-05,16,"675,971",NA,1,0.181682348251343,0.443826049566269,0.0803923979401588,0.0824283808469772,0.0746923163533211,0.27669882774353,38097.2265625,38097.2265625,0.368939995765686,10.7089996337891,0.261849999427795,0.531629979610443,114.682673156494,0.0201631747186184,2257.89819335938,0,0,7.06073562749232,20.3375034040497,-3.7802562713623,NA,0.0162728875875473,7395.3203125,-0.102071970701218,0.636883974075317,0.196597829461098,0.994202044340122,0.00440699979662895,0.0237953995067836,0.0185865961705458,0.0459947064518929,-0.228906549121754,0.438993692398071,0.00183291884604841,0.24389460682869,0.10028962045908,0.53310626745224,-0.0124572152271867
"147","KS",28604,"Colby","Kansas",17,1288,667,621,0.0031056,-5.77454834554953,0.0007764,0.0007764,0,0,0,0.0007764,0.0044978,-5.40416689063989,0.0014993,0.0014993,0,0,0,0.0014993,0,0.0016103,-6.43133478194032,0,0,0,0,0,0,0.0016103,17,"17,107",NA,0,0.00350733613595366,0.0146567299962044,0.00468392530456185,0.00218818057328463,0.00832490436732769,0.720275104045868,36561.0625,36561.0625,0.286190003156662,5.53499984741211,0.230839997529984,0.662090003490448,30.6362233108521,0.0329808220267296,3041.95751953125,0.2,1.90476191043854,7.7029418915452,11.7239886845827,9.67809009552002,-0.0249000266194344,0.0584556013345718,1056,0.146740913391113,0.662394464015961,0.0279521495103836,0.0468523607848839,0.00725489994511008,0.00292278014847723,0.00461799263459403,0.00471698120236397,2.53429386033323,0.6140176653862,0.000584556022658944,0.11739943921566,0.0651981756091118,0.643141329288483,-0.00226034410297871
"148","KS",29004,"Great Bend","Kansas",17,3347,1719,1628,0.0017927,-6.32403241570348,0,0.0008963,0,0,0.0005976,0.0002988,0.0029087,-5.84004903300991,0,0.0011635,0,0,0.0011635,0.0005817,0,0.0006143,-7.39502714979439,0,0.0006143,0,0,0,0,0,17,"47,227",NA,0,0.0145044149830937,0.0960910469293594,0.0136297298595309,0.0154963312670588,0.01208386849612,0.59012359380722,33945.7265625,33945.7265625,0.287649989128113,5.61500024795532,0.23149998486042,0.669830024242401,31.5282277845383,0.0295897666364908,2292.14306640625,0.2,1.90476191043854,6.73589770725986,14.106889329806,9.96381950378418,-0.00916057545691729,0.0211743284016848,896,-0.0277397241443396,0.64234983921051,0.099825032055378,1.35369158927144,0.0059519000351429,0.00982488830541851,0.0101425032290851,0.0370237305760384,1.87830337038076,0.708916485309601,0.00112223939504474,0.160495951771736,0.0913593992590904,0.62425833940506,0.00492068286985159
"149","KS",29005,"Hutchinson","Kansas",17,5414,2751,2663,0.0003694,-7.90363049019913,0,0,0,0.0001847,0,0.0001847,0.0003635,-7.9197312609907,0,0,0,0.0003635,0,0,0,0.0003755,-7.88725208676008,0,0,0,0,0,0.0003755,0,17,"82,076",NA,0,0.0263292565941811,0.0824365764856339,0.0433555245399475,0.0321437232196331,0.0474062971770763,0.522369146347046,33452.18359375,33452.18359375,0.35207000374794,8.73799991607666,0.264690011739731,0.628780007362366,76.3526425333557,0.0257837977260351,2086.47338867188,0.2,1.90476191043854,6.07764193252295,14.6446843380362,9.21655464172363,-0.0077851191163063,0.0243676584213972,2481.72119140625,-0.036322969943285,0.620827198028564,0.15500645339489,0.256392941768209,0.00603860011324286,0.0140845070422535,0.0163141478629563,0.0197141207754612,1.05520285690008,0.53277450799942,0.00121838296763599,0.184248849749565,0.114550843834877,0.594523966312408,-0.0046851490624249
"150","KS",29006,"Hays","Kansas",17,2537,1300,1237,0.0019708,-6.22931572729447,0.0003942,0.0003942,0.0003942,0.0003942,0,0.0003942,0.0023077,-6.07150392145374,0.0007692,0.0007692,0,0.0007692,0,0,0,0.0016168,-6.42730639187486,0,0,0.0008084,0,0,0.0008084,0,17,"38,196",NA,0,0.00562886148691177,0.0394043438136578,0.0314758867025375,0.0271793939173222,0.0383307561278343,0.711231052875519,33330.4375,33330.4375,0.327329993247986,8.12399959564209,0.246089994907379,0.659319996833801,65.9993694299928,0.0254062507301569,1881.06469726562,0.2,1.90476191043854,6.46778094378178,13.0783000949668,17.4625072479248,-0.0119969183579087,0.0261807516217232,1353,0.106959253549576,0.67023104429245,0.0651603788137436,0.712220319871082,0.00631820037961006,0.012357314902084,0.0170698502460991,0.0185713917016983,1.48971777499282,0.536024689674377,0.000628338020760566,0.169675096869469,0.0806713625788689,0.550367832183838,0.00211253599263728
"151","KS",29007,"Township 11","Kansas",17,653,347,306,0.0030628,-5.78842574872531,0,0,0,0,0.0015314,0,0.0028818,-5.84934018006544,0,0,0,0,0.0028818,0,0,0.003268,-5.72357710198438,0,0,0,0,0,0,0.003268,17,"8,631",NA,0,0.0184219665825367,0.0258348230272532,0.00229045120067894,0.00195959466509521,0.00141079514287412,0.630353331565857,34104.40625,34104.40625,0.280099987983704,7.85399961471558,0.201559990644455,0.701709985733032,61.6853099479524,0.0371861420571804,3308.59936523438,0.2,1.90476191043854,7.60976684363165,12.0102461362335,8.36265277862549,-0.0172687359154224,NA,NA,NA,0.608319640159607,0.0791348591446877,0.0199119627634935,0.00603930000215769,0.00417101147028154,0.00903719151894334,0.00485149677842855,1.69801793947167,0.682655572891235,0.000231722864555195,0.161866933107376,0.0899254307150841,0.624652743339539,0.0179359130561352
"152","KS",29104,"Salina","Kansas",17,4168,2135,2033,0.0021593,-6.13797118388349,0,0.0002399,0.0002399,0.0002399,0.0007198,0.0007198,0.0032787,-5.72030827661354,0,0.0004684,0.0004684,0,0.0014052,0.0009368,0,0.0009838,-6.92408793360303,0,0,0,0.0004919,0,0.0004919,0,17,"63,338",NA,0,0.0261612311005592,0.0702672749757767,0.0692850276827812,0.0475225448608398,0.0899122357368469,0.594408333301544,35541.3203125,35541.3203125,0.374769985675812,11.28600025177,0.261909991502762,0.632780015468597,127.373801682953,0.0212078504264355,1963.576171875,0.2,1.90476191043854,5.87796263210626,15.6964798517832,6.97077989578247,-0.0206087399274111,0.0315766222774982,5400,0.0741058439016342,0.692139446735382,0.167393535375595,0.701686858365195,0.00604099966585636,0.0178092140579115,0.0192459502983991,0.0353025496006012,1.74229360200233,0.545612454414368,0.00151567778084427,0.196174040436745,0.110090263187885,0.58960485458374,-0.00496296072378755
